0,-1
2,-1
3,-1
4,-1
6,-1
7,-1
10,0
11,3
13,0
14,0
15,14
16,0
23,0
24,0
26,0
27,26
28,26
29,28
30,29
33,28
34,33
35,26
40,27
41,40
42,41
43,40
44,40
45,44
46,26
47,46
48,26
49,48
50,26
51,50
52,26
53,52
54,26
55,54
56,26
57,56
58,26
59,58
61,0
62,61
63,26
64,63
66,26
67,26
68,63
69,26
70,69
72,0
73,26
74,73
75,26
76,75
77,76
78,76
79,75
80,75
81,76
82,26
83,82
84,52
85,84
86,85
87,85
88,85
89,88
90,86
91,84
92,84
93,92
94,92
95,88
96,95
99,40
